 ,E2500init,E2500UC,E2500YR1,E3100init,E3100UC,E3100YR1,DDinit,DDUC,DDYR1,DDYR12,DDYR1re2,DGinit,DGUC,DGYR1,DGYR12,DGYR1re2,DuganYR2,EICPYR1C,EICPYR1F,EICPYR1L,EICPYR2C,EICPYR2F,EICPYR2L,LICinit,LICUC,LICYR1,LICYR12,LICYR1re2,LV1init,LV1UC,LV2init,LV2UC,LV3init,LV3UC,LVYR1,LVYR12,LVYR1re2,M1Ginit,M1GUC,M1GYR1,M2Dinit,M2DUC,M2DYR1,M3Dinit,M3DUC,M3DYR1,NDinit,NDUC,NDYR1,NDYR12,NDYR1re2
7b483536f5b9f958c361accaf9c4ccf4,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b4a19981d64f4e5b9bd05f445aefd7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7b4b5566097019ed2987df825dfa38ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4
7b5392fb92e654c39c23a17dd927f4af,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,1,5,7,2,4,0,0,0,0,0,5,1,0,0,0,1,2,0,3,5,0,0,4,6,0,8,0,0,0,0,0,0,0,0
7b57e386c5b47d42dfb4d11815281355,0,0,0,0,0,0,70,18,5,14,9,31,38,11,25,26,14,73,90,2,24,86,38,64,4,2,2,10,78,37,51,33,43,32,7,40,24,0,0,0,0,0,0,0,0,0,42,13,14,2,32
7b60f98b4ef9ca9b633650216788e6e0,0,0,0,0,0,0,18,7,12,0,14,5,21,9,10,0,10,0,0,0,0,0,0,9,0,0,0,0,12,47,8,22,2,27,5,21,44,0,4,8,0,0,0,11,8,19,1,4,0,0,5
7b698e2c92945453ae04a8f698ebda15,42,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b6bb1d21fed2f214fc266aea220437a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7b6c8536cd0a16df07ba55c6d0929699,4,0,4,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
7b779e1c1f5500857baddc1b623fcc9e,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b7a5daabaef6af16e4ffc292eaf03ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7b7b4e5fc013d36d5d3a9bb1d7d7f32b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
7b7e3eb01891a5e6b5cb67411dc1cd77,0,0,0,0,0,0,5,4,0,0,10,3,11,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,5,17,7,19,9,14,3,12,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7b80e97275771ab5ece6ddd836178173,0,0,0,0,0,0,0,0,8,0,1,0,0,28,16,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b8533b8c5efa7df80cff130899af5ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0
7b8e3b624db0f64d48c3fc9a8821922b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,0,3,2,2,8,0,0,0,0,0
7b91506f8caa8631e689be73dede74f5,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
7b9640a86af548032fcbce4c54e03214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,2,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0
7b9c6df3bf9bd768355638ca5781a330,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
7b9e895463745f0fe9798407b7a40a12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,0,0,0
7ba5cdc9c6234c93c38c4c7218f67491,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ba682cedd5c1a13197a6aa45797d983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,8,0,0
7ba70d526df7d11d9a6247a539e615f2,0,0,0,0,0,0,3,17,0,0,14,3,5,2,3,4,4,0,0,0,0,2,0,0,4,0,0,0,3,9,0,8,9,9,2,4,4,2,0,0,0,0,2,2,0,2,2,30,5,7,16
7bb2ea6331a9e6da1425cbf19fd12fa9,0,0,0,0,0,3,129,5,0,4,2,154,43,38,16,58,13,111,5,536,137,33,105,121,0,2,0,0,167,12,104,16,106,15,4,19,21,146,64,72,278,41,76,168,16,46,63,0,6,0,8
7bba919979d6c7d6d1149cef88e9501c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0
7bccc9cd827c536db8b9f2bb4e8615dc,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,5,3,2,8,0,7,0,0,4,0,0,2,0,0,0,0,0
7bd0623f42aa4f0c7bc13fa953af1d17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,14,17,30,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,8,12,5,4,108,2,2,2,2,0,4
7bd48d25c083f16b59c9a4473e53a592,0,0,0,0,0,0,2,15,0,0,2,0,1,0,0,2,9,0,0,0,0,1,0,3,26,9,9,5,1,21,3,23,0,26,10,39,30,0,0,0,0,2,0,0,0,0,16,45,11,36,37
7bdc67f9425f2388142368c27b165c45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,2,0,0,6,0,0,0,4,0,0,2,3,4,0,0,0,0,2,0,0,0,0,0,22,4,48,8
7be0f996b5062cd9c76c4826d8541042,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7bee93809d4515fa05a80649b76def4f,25,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bf31998de15171f9f93a7219995d322,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7bfd459f6f80ffaaebf9db4cee00284b,8,0,11,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bfd8ac83a8ff8967b97ed4e68554623,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
7bffa164840eeea41593f27e785425af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c001d63e91d3e05afbdfebc14dd1f26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,4,0,1,0,8,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c082c8486ed66cdc9304e4cbc1558fa,0,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,17,2,0,0,0,0,0,13,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c11f17c32fc648c75573fa7e7504a86,0,0,0,0,0,0,15,3,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
7c143423eab9c0dfdd7c5b455987e70f,0,0,0,0,0,0,5,0,0,4,3,2,8,5,7,3,3,10,14,3,8,8,17,4,7,2,3,0,2,2,2,5,5,6,0,3,5,1,1,2,2,1,0,0,1,3,6,0,0,0,2
7c2d6662db6c7f8a3617cfe350a6edf3,5,14,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c2fc2be7efc4e2dbb265ede8765726f,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
7c39aee4a57f086c96340ad47aef9931,0,0,0,0,0,0,1,1,1,2,6,0,3,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,4,0,0,0,0,3,20,4,0,0,0,0,0,0,0,0
7c3bcb9000d54494b113a05006671a18,7,0,5,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c494c720c3a61e8c27f5b553d8094ae,0,17,21,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c4f2683df22b9cf5a865e231b31edf5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,2,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7c521b582c1a0696bfbf92ff1480bbaf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,5,0,0,0,0,0
7c59572cbcc88a1052d1e7e9c4f24910,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,14,0,2,0,9,6,4,2,0,0,0,0,0,21,7,2,8,10,10,0,9,4,4,1,0,5,1,7,1,1,2,0,0,0,0,0
7c62fa44a4445919675d48450dd7f8ac,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c6525ccb789a4220a4eca5744d2927a,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
7c6c0c058c69dfb61f6a3045c79fc3f0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c6ce5cf695ce1e05f4633b15542f1b1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c6d4e71301f2ec2f108603fc353f956,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,0,3,0,2,2,0,3,2,2,0,2,0,0,3,0,0,0,0,0,0,0,0
7c6e2bd394488293279c5796429c35c3,0,0,0,0,0,0,5,11,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,11,50,28,2,31,0,14,0,23,2,29,13,22,59,0,0,0,0,0,0,0,0,0,55,37,0,1,157
7c769f59d6eb9ba5d02172cbd6f16f60,0,0,0,0,0,0,0,3,0,6,13,0,0,0,0,4,5,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,2,3,0,0,0,2,0,12,2,0,8,3,0,44,22,29,25
7c822bc76f0edf495c2fee7f69ba1eac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,6,0,0,0,0,0
7c855b4a0bfbf9b38a3936d1439c38d0,0,0,0,0,0,0,4,0,0,0,0,3,10,0,8,11,9,0,0,0,0,0,0,5,0,0,0,0,0,6,2,2,2,6,0,4,5,0,0,0,9,14,12,0,3,0,3,4,0,0,5
7c915234813e1e46941ad50548cd82ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0
7c93d75ae7d622c41afd9e0b18f89136,0,10,14,1,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ca7dd6d6ed58997749364bf5d3c208e,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7cab01db16cc0a366579de5562d3e4af,4,0,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cabcc1109b97edab06c07c96fa6756f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
7cb0377b3ce5dd0201054ca0561182b9,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cc8234a67fe4e53b0e6e1b71f9af2e2,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ccee5456430a079bfd6ffeacf2e4060,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,2,2,0,0,0,0,0
7cd06bb4c547ab62407ea5ecb61fd035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,0,0,0,0,0,0,0,0,0,0,0
7cd4b7319bdf0a89f85c4e1b476e1d3d,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cd8c313bad47e07255a4717bebb56c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,9,0,0
7cd8e6679459b7c8d7f607c702c139ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cf659cd158032d75b74e5064371427b,0,4,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d0152880b5fed7e87089dbf643ac775,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0
7d022191db24075edbed5458845da8b9,0,0,0,0,0,2,2,3,0,0,2,0,2,3,2,9,4,3,0,0,7,13,3,0,0,0,0,2,5,0,2,0,0,2,11,0,13,7,16,7,0,7,4,2,6,12,3,0,0,0,0
7d2071fd33d5b9a7d592715c14584c30,0,6,0,0,4,0,0,0,19,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7d20a91504813d5bc7415cbf215af656,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d20b8c46fa04456e6749d16790523cb,0,0,0,0,0,1,0,0,0,0,4,0,1,5,0,7,2,8,6,1,4,4,4,0,0,0,0,0,5,8,3,0,1,1,9,2,6,1,3,8,10,9,3,0,4,2,1,0,0,3,5
7d28a484f31009cc14c5485d672f1eee,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7d29185ca3bd2dce6153a6bb7310688c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0
7d30f6b3be0fb572cd1dd4a4fff45cc8,0,0,0,0,0,0,5,3,0,0,0,0,9,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,14,7,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7d39e4214958085c641d76929fb789d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,2,2,3,3,6,0,0,0,0,0,0
7d4386ffe84587ae44b974ddaccf572c,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
7d44b4a2bdb823fc214ea8a692bbfff3,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d4b03c401d616e89f3f0c794ca8cd94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d4c82d38de45d870389414031ebee0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d52388cdfdaedc434efe9fd68ba62d5,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,7,0,5,0,0,0,0,0,8,4,0,0,0,0,0,0,0,1,0,0
7d5419ca6d11de6a94a0bf71a712d6cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,3,0,2,0,0,0,0,0
7d602aaa889a9bb7dbedbaefdd32c8d5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7d673db3d48efe5acbf92ef9b43a7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,4,0,5,0,5,0,0,0,3,0,0,0,0,0,0,2,0,0,10,0,2,0,9
7d675373008943d88762648aa364db24,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d6a4557d52f001a9cb626eec64671c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,0,0,0,0,0
7d753bdfc803a5ff4d7fb8ec1e2168c3,0,0,0,0,0,0,0,1,3,0,0,6,35,9,37,18,62,60,121,1,88,54,32,0,0,0,0,0,22,35,15,50,23,123,6,30,21,2,16,3,12,5,11,9,25,7,10,4,0,6,7
7d81d3612ad0c72d7c2666fbc83a93ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,13,0,0,0,0,0
7d86a5629a4e27d954da4cde36d280f7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2
7d885bc17e868b93af333d7aff93dca5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d91d96973d1366bf699447f486348eb,0,0,0,0,0,0,17,0,0,0,0,4,37,8,13,5,3,0,2,0,0,2,2,1,0,0,0,0,0,0,2,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7d9703dd9097eb06a0616ce7b3db5b27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,2,1,0,0,0,0,0
7dab9b182777847a1a2d0d334161498d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0
7db1e0dea4f6f1ca28b0ddf6eefae761,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
7db3e0eb8215d5dcc7100eaf271c0cc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
7dc91dfa9eb26b2195bdeb5cbcb8dcfb,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,3,0
7dd2ab26b87b4ecccf3c2fae7f941cd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,113,0,0,0,0,0,0,0,0,0,0,0
7dd9d76658897457edbc23bbe9cdc535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,115,30,2,49,0,0,0,0,0,0
7ddccccf027bf4dd174aab9d820807b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,0
7ddd82343cc8f07984c9e3cb17342235,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
7de0e37442835347f72a976f24725ab2,0,8,3,0,0,4,0,8,0,0,6,0,3,0,0,0,5,0,0,0,0,0,0,4,38,13,13,8,0,7,0,15,0,6,5,14,10,0,0,0,2,7,0,0,0,0,3,7,3,10,8
7de1c296ccad5097443688c1ff90e0f2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
7de2861b8ea8c9f26ddf3e6014e89d66,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7defbba4d3aac0c2de2c236f2088c2bf,0,0,1,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e029d09eadba55ad52e3bb1e154c8c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e0c4d6846ddc1e08574b149fce59d4b,151,0,0,1026,10,127,758,4,144,2,22,4,0,7,11,4,26,9,12,3,3,2,40,1307,3,47,64,61,50,0,29,0,154,2,61,60,29,3,3,3,138,56,43,3,0,0,362,4,169,2,54
7e0f9abac8667a22ab63bb300523caa5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
